Unique.ID,Radar Stations,X,Y,X.Lon,Y.Lat,X.75.N,Y.75.N,X.75.S,Y.75.S,X.75.E,Y.75.E,X.75.W,Y.75.W,X.150.N,Y.150.N,X.150.S,Y.150.S,X.150.E,Y.150.E,X.150.W,Y.150.W
8438,KRAX,1553674.379,1622947.944,-78.4266745650974,36.3584800539939,1553674.379,1697947.944,1553674.379,1547947.944,1628674.379,1622947.944,1478674.379,1622947.944,1553674.379,1772947.944,1553674.379,1472947.944,1703674.379,1622947.944,1403674.379,1622947.944
8439,KRAX,1497381.046,1510361.278,-79.2717382441818,35.4595692497564,1497381.046,1585361.278,1497381.046,1435361.278,1572381.046,1510361.278,1422381.046,1510361.278,1497381.046,1660361.278,1497381.046,1360361.278,1647381.046,1510361.278,1347381.046,1510361.278
8440,KRAX,1529971.923,1557766.19,-78.8206975030017,35.8246321160051,1529971.923,1632766.19,1529971.923,1482766.19,1604971.923,1557766.19,1454971.923,1557766.19,1529971.923,1707766.19,1529971.923,1407766.19,1679971.923,1557766.19,1379971.923,1557766.19
8441,KRAX,1633670.168,1516286.892,-77.7721711335737,35.2889246714452,1633670.168,1591286.892,1633670.168,1441286.892,1708670.168,1516286.892,1558670.168,1516286.892,1633670.168,1666286.892,1633670.168,1366286.892,1783670.168,1516286.892,1483670.168,1516286.892
8442,KRAX,1512195.081,1539989.348,-79.0512890014625,35.6967660059706,1512195.081,1614989.348,1512195.081,1464989.348,1587195.081,1539989.348,1437195.081,1539989.348,1512195.081,1689989.348,1512195.081,1389989.348,1662195.081,1539989.348,1362195.081,1539989.348
8443,KRAX,1601079.291,1572580.225,-78.0096546543992,35.8378366925999,1601079.291,1647580.225,1601079.291,1497580.225,1676079.291,1572580.225,1526079.291,1572580.225,1601079.291,1722580.225,1601079.291,1422580.225,1751079.291,1572580.225,1451079.291,1572580.225
8444,KRAX,1618856.133,1566654.611,-77.8272965626903,35.7558415720491,1618856.133,1641654.611,1618856.133,1491654.611,1693856.133,1566654.611,1543856.133,1566654.611,1618856.133,1716654.611,1618856.133,1416654.611,1768856.133,1566654.611,1468856.133,1566654.611
8445,KRAX,1541823.151,1548877.769,-78.7084954790405,35.7274556429978,1541823.151,1623877.769,1541823.151,1473877.769,1616823.151,1548877.769,1466823.151,1548877.769,1541823.151,1698877.769,1541823.151,1398877.769,1691823.151,1548877.769,1391823.151,1548877.769
8446,KRAX,1624781.747,1563691.804,-77.7686981483296,35.7197872609365,1624781.747,1638691.804,1624781.747,1488691.804,1699781.747,1563691.804,1549781.747,1563691.804,1624781.747,1713691.804,1624781.747,1413691.804,1774781.747,1563691.804,1474781.747,1563691.804
8447,KRAX,1529971.923,1548877.769,-78.8385251905524,35.7465383524949,1529971.923,1623877.769,1529971.923,1473877.769,1604971.923,1548877.769,1454971.923,1548877.769,1529971.923,1698877.769,1529971.923,1398877.769,1679971.923,1548877.769,1379971.923,1548877.769
8448,KRAX,1598116.484,1602208.295,-77.9797790425668,36.1026678184951,1598116.484,1677208.295,1598116.484,1527208.295,1673116.484,1602208.295,1523116.484,1602208.295,1598116.484,1752208.295,1598116.484,1452208.295,1748116.484,1602208.295,1448116.484,1602208.295
8449,KRAX,1624781.747,1551840.576,-77.7938634111053,35.6158685025718,1624781.747,1626840.576,1624781.747,1476840.576,1699781.747,1551840.576,1549781.747,1551840.576,1624781.747,1701840.576,1624781.747,1401840.576,1774781.747,1551840.576,1474781.747,1551840.576
8450,KRAX,1521083.502,1596282.681,-78.8411030928018,36.1772462276006,1521083.502,1671282.681,1521083.502,1521282.681,1596083.502,1596282.681,1446083.502,1596282.681,1521083.502,1746282.681,1521083.502,1446282.681,1671083.502,1596282.681,1371083.502,1596282.681
8451,KRAX,1550711.572,1480733.208,-78.7482051308302,35.1143143032329,1550711.572,1555733.208,1550711.572,1405733.208,1625711.572,1480733.208,1475711.572,1480733.208,1550711.572,1630733.208,1550711.572,1330733.208,1700711.572,1480733.208,1400711.572,1480733.208
8452,KRAX,1485529.818,1557766.19,-79.3093700021819,35.8949876354555,1485529.818,1632766.19,1485529.818,1482766.19,1560529.818,1557766.19,1410529.818,1557766.19,1485529.818,1707766.19,1485529.818,1407766.19,1635529.818,1557766.19,1335529.818,1557766.19
8453,KRAX,1494418.239,1528138.12,-79.2695550853144,35.6205544247632,1494418.239,1603138.12,1494418.239,1453138.12,1569418.239,1528138.12,1419418.239,1528138.12,1494418.239,1678138.12,1494418.239,1378138.12,1644418.239,1528138.12,1344418.239,1528138.12
8454,KRAX,1538860.344,1605171.102,-78.6268496308838,36.2266226287366,1538860.344,1680171.102,1538860.344,1530171.102,1613860.344,1605171.102,1463860.344,1605171.102,1538860.344,1755171.102,1538860.344,1455171.102,1688860.344,1605171.102,1388860.344,1605171.102
8455,KRAX,1562562.8,1551840.576,-78.4750446195454,35.7197327119946,1562562.8,1626840.576,1562562.8,1476840.576,1637562.8,1551840.576,1487562.8,1551840.576,1562562.8,1701840.576,1562562.8,1401840.576,1712562.8,1551840.576,1412562.8,1551840.576
8456,KRAX,1559599.993,1551840.576,-78.5075278731871,35.7245807259656,1559599.993,1626840.576,1559599.993,1476840.576,1634599.993,1551840.576,1484599.993,1551840.576,1559599.993,1701840.576,1559599.993,1401840.576,1709599.993,1551840.576,1409599.993,1551840.576
8457,KRAX,1586265.256,1507398.471,-78.307022179456,35.2904945870376,1586265.256,1582398.471,1586265.256,1432398.471,1661265.256,1507398.471,1511265.256,1507398.471,1586265.256,1657398.471,1586265.256,1357398.471,1736265.256,1507398.471,1436265.256,1507398.471
8458,KRAX,1574414.028,1542952.155,-78.3634387803012,35.6222222822693,1574414.028,1617952.155,1574414.028,1467952.155,1649414.028,1542952.155,1499414.028,1542952.155,1574414.028,1692952.155,1574414.028,1392952.155,1724414.028,1542952.155,1424414.028,1542952.155
8459,KRAX,1518120.695,1548877.769,-78.9686198990138,35.7654782598703,1518120.695,1623877.769,1518120.695,1473877.769,1593120.695,1548877.769,1443120.695,1548877.769,1518120.695,1698877.769,1518120.695,1398877.769,1668120.695,1548877.769,1368120.695,1548877.769
8460,KRAX,1527009.116,1596282.681,-78.7757095634298,36.1677270775354,1527009.116,1671282.681,1527009.116,1521282.681,1602009.116,1596282.681,1452009.116,1596282.681,1527009.116,1746282.681,1527009.116,1446282.681,1677009.116,1596282.681,1377009.116,1596282.681
8461,KRAX,1509232.274,1590357.067,-78.9837829086107,36.1441143688936,1509232.274,1665357.067,1509232.274,1515357.067,1584232.274,1590357.067,1434232.274,1590357.067,1509232.274,1740357.067,1509232.274,1440357.067,1659232.274,1590357.067,1359232.274,1590357.067
8462,KRAX,1636632.975,1525175.313,-77.7210797084198,35.3618280190647,1636632.975,1600175.313,1636632.975,1450175.313,1711632.975,1525175.313,1561632.975,1525175.313,1636632.975,1675175.313,1636632.975,1375175.313,1786632.975,1525175.313,1486632.975,1525175.313
8463,KRAX,1553674.379,1474807.594,-78.7278145624287,35.0574454676003,1553674.379,1549807.594,1553674.379,1399807.594,1628674.379,1474807.594,1478674.379,1474807.594,1553674.379,1624807.594,1553674.379,1324807.594,1703674.379,1474807.594,1403674.379,1474807.594
8464,KRAX,1515157.888,1542952.155,-79.0129109092653,35.7181090208322,1515157.888,1617952.155,1515157.888,1467952.155,1590157.888,1542952.155,1440157.888,1542952.155,1515157.888,1692952.155,1515157.888,1392952.155,1665157.888,1542952.155,1365157.888,1542952.155
8465,KRAX,1562562.8,1584431.453,-78.4081479787345,36.0058435813288,1562562.8,1659431.453,1562562.8,1509431.453,1637562.8,1584431.453,1487562.8,1584431.453,1562562.8,1734431.453,1562562.8,1434431.453,1712562.8,1584431.453,1412562.8,1584431.453
8466,KRAX,1598116.484,1578505.839,-78.0297166424611,35.8947894735184,1598116.484,1653505.839,1598116.484,1503505.839,1673116.484,1578505.839,1523116.484,1578505.839,1598116.484,1728505.839,1598116.484,1428505.839,1748116.484,1578505.839,1448116.484,1578505.839
8467,KRAX,1615893.326,1566654.611,-77.8597532380639,35.7608666514089,1615893.326,1641654.611,1615893.326,1491654.611,1690893.326,1566654.611,1540893.326,1566654.611,1615893.326,1716654.611,1615893.326,1416654.611,1765893.326,1566654.611,1465893.326,1566654.611
8468,KRGX,-1921698.232,2058480.573,-118.758587960552,39.4671782412249,-1921698.232,2133480.573,-1921698.232,1983480.573,-1846698.232,2058480.573,-1996698.232,2058480.573,-1921698.232,2208480.573,-1921698.232,1908480.573,-1771698.232,2058480.573,-2071698.232,2058480.573
8469,KRGX,-2034284.898,2141439.169,-120.282374069136,39.9388078300485,-2034284.898,2216439.169,-2034284.898,2066439.169,-1959284.898,2141439.169,-2109284.898,2141439.169,-2034284.898,2291439.169,-2034284.898,1991439.169,-1884284.898,2141439.169,-2184284.898,2141439.169
8470,KRGX,-1927623.846,2079220.222,-118.884107487735,39.6343564850381,-1927623.846,2154220.222,-1927623.846,2004220.222,-1852623.846,2079220.222,-2002623.846,2079220.222,-1927623.846,2229220.222,-1927623.846,1929220.222,-1777623.846,2079220.222,-2077623.846,2079220.222
8471,KRGX,-1924661.039,2070331.801,-118.825413512376,39.5636214761707,-1924661.039,2145331.801,-1924661.039,1995331.801,-1849661.039,2070331.801,-1999661.039,2070331.801,-1924661.039,2220331.801,-1924661.039,1920331.801,-1774661.039,2070331.801,-2074661.039,2070331.801
8472,KRGX,-1895032.969,2108848.292,-118.593745301838,39.9601557777145,-1895032.969,2183848.292,-1895032.969,2033848.292,-1820032.969,2108848.292,-1970032.969,2108848.292,-1895032.969,2258848.292,-1895032.969,1958848.292,-1745032.969,2108848.292,-2045032.969,2108848.292
8473,KRGX,-1903921.39,2123662.327,-118.737195291427,40.069886407885,-1903921.39,2198662.327,-1903921.39,2048662.327,-1828921.39,2123662.327,-1978921.39,2123662.327,-1903921.39,2273662.327,-1903921.39,1973662.327,-1753921.39,2123662.327,-2053921.39,2123662.327
8474,KRGX,-1948363.495,2156253.204,-119.34084936701,40.2570474990954,-1948363.495,2231253.204,-1948363.495,2081253.204,-1873363.495,2156253.204,-2023363.495,2156253.204,-1948363.495,2306253.204,-1948363.495,2006253.204,-1798363.495,2156253.204,-2098363.495,2156253.204
8475,KRGX,-2022433.67,2064406.187,-119.920328692343,39.2999255825171,-2022433.67,2139406.187,-2022433.67,1989406.187,-1947433.67,2064406.187,-2097433.67,2064406.187,-2022433.67,2214406.187,-2022433.67,1914406.187,-1872433.67,2064406.187,-2172433.67,2064406.187
8476,KRGX,-2001694.021,2129587.941,-119.874863466682,39.909326853329,-2001694.021,2204587.941,-2001694.021,2054587.941,-1926694.021,2129587.941,-2076694.021,2129587.941,-2001694.021,2279587.941,-2001694.021,1979587.941,-1851694.021,2129587.941,-2151694.021,2129587.941
8477,KRGX,-1933549.46,2162178.818,-119.187340917903,40.3404127601188,-1933549.46,2237178.818,-1933549.46,2087178.818,-1858549.46,2162178.818,-2008549.46,2162178.818,-1933549.46,2312178.818,-1933549.46,2012178.818,-1783549.46,2162178.818,-2083549.46,2162178.818
8478,KRGX,-1939475.074,2052554.959,-118.944444590227,39.3780508713331,-1939475.074,2127554.959,-1939475.074,1977554.959,-1864475.074,2052554.959,-2014475.074,2052554.959,-1939475.074,2202554.959,-1939475.074,1902554.959,-1789475.074,2052554.959,-2089475.074,2052554.959
8479,KRGX,-2022433.67,2156253.204,-120.190999274308,40.0934294373783,-2022433.67,2231253.204,-2022433.67,2081253.204,-1947433.67,2156253.204,-2097433.67,2156253.204,-2022433.67,2306253.204,-2022433.67,2006253.204,-1872433.67,2156253.204,-2172433.67,2156253.204
8480,KRGX,-1998731.214,2176992.853,-119.980690080623,40.3256824229838,-1998731.214,2251992.853,-1998731.214,2101992.853,-1923731.214,2176992.853,-2073731.214,2176992.853,-1998731.214,2326992.853,-1998731.214,2026992.853,-1848731.214,2176992.853,-2148731.214,2176992.853
8481,KRGX,-1942437.881,2031815.31,-118.920116077503,39.192044750081,-1942437.881,2106815.31,-1942437.881,1956815.31,-1867437.881,2031815.31,-2017437.881,2031815.31,-1942437.881,2181815.31,-1942437.881,1881815.31,-1792437.881,2031815.31,-2092437.881,2031815.31
8482,KRGX,-1948363.495,2171067.239,-119.383644120822,40.3853077763653,-1948363.495,2246067.239,-1948363.495,2096067.239,-1873363.495,2171067.239,-2023363.495,2171067.239,-1948363.495,2321067.239,-1948363.495,2021067.239,-1798363.495,2171067.239,-2098363.495,2171067.239
8483,KRGX,-1977991.565,2096997.064,-119.509449544822,39.6796642012835,-1977991.565,2171997.064,-1977991.565,2021997.064,-1902991.565,2096997.064,-2052991.565,2096997.064,-1977991.565,2246997.064,-1977991.565,1946997.064,-1827991.565,2096997.064,-2127991.565,2096997.064
8484,KRGX,-2010582.442,2079220.222,-119.828988009105,39.4542455260801,-2010582.442,2154220.222,-2010582.442,2004220.222,-1935582.442,2079220.222,-2085582.442,2079220.222,-2010582.442,2229220.222,-2010582.442,1929220.222,-1860582.442,2079220.222,-2160582.442,2079220.222
8485,KRGX,-2028359.284,2153290.397,-120.249995134375,40.0545064470804,-2028359.284,2228290.397,-2028359.284,2078290.397,-1953359.284,2153290.397,-2103359.284,2153290.397,-2028359.284,2303290.397,-2028359.284,2003290.397,-1878359.284,2153290.397,-2178359.284,2153290.397
8486,KRGX,-1951326.302,2049592.152,-119.070873726174,39.3270340267757,-1951326.302,2124592.152,-1951326.302,1974592.152,-1876326.302,2049592.152,-2026326.302,2049592.152,-1951326.302,2199592.152,-1951326.302,1899592.152,-1801326.302,2049592.152,-2101326.302,2049592.152
8487,KRGX,-2016508.056,2099959.871,-119.956956631041,39.6203369528484,-2016508.056,2174959.871,-2016508.056,2024959.871,-1941508.056,2099959.871,-2091508.056,2099959.871,-2016508.056,2249959.871,-2016508.056,1949959.871,-1866508.056,2099959.871,-2166508.056,2099959.871
8488,KRGX,-1972065.951,2117736.713,-119.501584040031,39.8720581902471,-1972065.951,2192736.713,-1972065.951,2042736.713,-1897065.951,2117736.713,-2047065.951,2117736.713,-1972065.951,2267736.713,-1972065.951,1967736.713,-1822065.951,2117736.713,-2122065.951,2117736.713
8489,KRGX,-1975028.758,2105885.485,-119.501250230501,39.7630416523222,-1975028.758,2180885.485,-1975028.758,2030885.485,-1900028.758,2105885.485,-2050028.758,2105885.485,-1975028.758,2255885.485,-1975028.758,1955885.485,-1825028.758,2105885.485,-2125028.758,2105885.485
8490,KRGX,-2010582.442,2162178.818,-120.072815253996,40.1711947517677,-2010582.442,2237178.818,-2010582.442,2087178.818,-1935582.442,2162178.818,-2085582.442,2162178.818,-2010582.442,2312178.818,-2010582.442,2012178.818,-1860582.442,2162178.818,-2160582.442,2162178.818
8491,KRGX,-2016508.056,2046629.345,-119.801582525865,39.1594222850823,-2016508.056,2121629.345,-2016508.056,1971629.345,-1941508.056,2046629.345,-2091508.056,2046629.345,-2016508.056,2196629.345,-2016508.056,1896629.345,-1866508.056,2046629.345,-2166508.056,2046629.345
8492,KRGX,-2040210.512,2141439.169,-120.350054292833,39.9254236333123,-2040210.512,2216439.169,-2040210.512,2066439.169,-1965210.512,2141439.169,-2115210.512,2141439.169,-2040210.512,2291439.169,-2040210.512,1991439.169,-1890210.512,2141439.169,-2190210.512,2141439.169
8493,KRGX,-1942437.881,2064406.187,-119.011435541436,39.4743918731389,-1942437.881,2139406.187,-1942437.881,1989406.187,-1867437.881,2064406.187,-2017437.881,2064406.187,-1942437.881,2214406.187,-1942437.881,1914406.187,-1792437.881,2064406.187,-2092437.881,2064406.187
8494,KRGX,-2004656.828,2171067.239,-120.031197361123,40.261247947783,-2004656.828,2246067.239,-2004656.828,2096067.239,-1929656.828,2171067.239,-2079656.828,2171067.239,-2004656.828,2321067.239,-2004656.828,2021067.239,-1854656.828,2171067.239,-2154656.828,2171067.239
8495,KRGX,-2028359.284,2135513.555,-120.197043145251,39.9009784087812,-2028359.284,2210513.555,-2028359.284,2060513.555,-1953359.284,2135513.555,-2103359.284,2135513.555,-2028359.284,2285513.555,-2028359.284,1985513.555,-1878359.284,2135513.555,-2178359.284,2135513.555
8496,KRGX,-1933549.46,2153290.397,-119.161873038538,40.2634194994568,-1933549.46,2228290.397,-1933549.46,2078290.397,-1858549.46,2153290.397,-2008549.46,2153290.397,-1933549.46,2303290.397,-1933549.46,2003290.397,-1783549.46,2153290.397,-2083549.46,2153290.397
8497,KRGX,-1986879.986,2126625.134,-119.696802396963,39.9164550417974,-1986879.986,2201625.134,-1986879.986,2051625.134,-1911879.986,2126625.134,-2061879.986,2126625.134,-1986879.986,2276625.134,-1986879.986,1976625.134,-1836879.986,2126625.134,-2136879.986,2126625.134
8498,KRGX,-1980954.372,2114773.906,-119.594629789702,39.8269702834124,-1980954.372,2189773.906,-1980954.372,2039773.906,-1905954.372,2114773.906,-2055954.372,2114773.906,-1980954.372,2264773.906,-1980954.372,1964773.906,-1830954.372,2114773.906,-2130954.372,2114773.906
8499,KRGX,-1963177.53,2150327.59,-119.49400000708,40.1734999929841,-1963177.53,2225327.59,-1963177.53,2075327.59,-1888177.53,2150327.59,-2038177.53,2150327.59,-1963177.53,2300327.59,-1963177.53,2000327.59,-1813177.53,2150327.59,-2113177.53,2150327.59
8500,KRGX,-1921698.232,2153290.397,-119.025414814306,40.2888738775009,-1921698.232,2228290.397,-1921698.232,2078290.397,-1846698.232,2153290.397,-1996698.232,2153290.397,-1921698.232,2303290.397,-1921698.232,2003290.397,-1771698.232,2153290.397,-2071698.232,2153290.397
8501,KRGX,-1942437.881,2153290.397,-119.264152827169,40.2442322486913,-1942437.881,2228290.397,-1942437.881,2078290.397,-1867437.881,2153290.397,-2017437.881,2153290.397,-1942437.881,2303290.397,-1942437.881,2003290.397,-1792437.881,2153290.397,-2092437.881,2153290.397
8502,KRGX,-2025396.477,2156253.204,-120.224924049441,40.0867659721955,-2025396.477,2231253.204,-2025396.477,2081253.204,-1950396.477,2156253.204,-2100396.477,2156253.204,-2025396.477,2306253.204,-2025396.477,2006253.204,-1875396.477,2156253.204,-2175396.477,2156253.204
8503,KRGX,-1948363.495,2061443.38,-119.07055686716,39.4360339265897,-1948363.495,2136443.38,-1948363.495,1986443.38,-1873363.495,2061443.38,-2023363.495,2061443.38,-1948363.495,2211443.38,-1948363.495,1911443.38,-1798363.495,2061443.38,-2098363.495,2061443.38
8504,KRGX,-1945400.688,2162178.818,-119.323839508184,40.3147826781247,-1945400.688,2237178.818,-1945400.688,2087178.818,-1870400.688,2162178.818,-2020400.688,2162178.818,-1945400.688,2312178.818,-1945400.688,2012178.818,-1795400.688,2162178.818,-2095400.688,2162178.818
8505,KRGX,-1921698.232,2067368.994,-118.783345044534,39.5442245473957,-1921698.232,2142368.994,-1921698.232,1992368.994,-1846698.232,2067368.994,-1996698.232,2067368.994,-1921698.232,2217368.994,-1921698.232,1917368.994,-1771698.232,2067368.994,-2071698.232,2067368.994
8506,KRGX,-1992805.6,2031815.31,-119.490806879741,39.0833975640818,-1992805.6,2106815.31,-1992805.6,1956815.31,-1917805.6,2031815.31,-2067805.6,2031815.31,-1992805.6,2181815.31,-1992805.6,1881815.31,-1842805.6,2031815.31,-2142805.6,2031815.31
8507,KRGX,-1969103.144,2088108.643,-119.382559526854,39.6221201785757,-1969103.144,2163108.643,-1969103.144,2013108.643,-1894103.144,2088108.643,-2044103.144,2088108.643,-1969103.144,2238108.643,-1969103.144,1938108.643,-1819103.144,2088108.643,-2119103.144,2088108.643
8508,KRGX,-1945400.688,2076257.415,-119.078605272774,39.5706997364859,-1945400.688,2151257.415,-1945400.688,2001257.415,-1870400.688,2076257.415,-2020400.688,2076257.415,-1945400.688,2226257.415,-1945400.688,1926257.415,-1795400.688,2076257.415,-2095400.688,2076257.415
8509,KRGX,-1936512.267,2111811.099,-119.077683771801,39.897738788948,-1936512.267,2186811.099,-1936512.267,2036811.099,-1861512.267,2111811.099,-2011512.267,2111811.099,-1936512.267,2261811.099,-1936512.267,1961811.099,-1786512.267,2111811.099,-2086512.267,2111811.099
8510,KRGX,-2031322.091,2096997.064,-120.116774432041,39.5616601325666,-2031322.091,2171997.064,-2031322.091,2021997.064,-1956322.091,2096997.064,-2106322.091,2096997.064,-2031322.091,2246997.064,-2031322.091,1946997.064,-1881322.091,2096997.064,-2181322.091,2096997.064
8511,KRGX,-1995768.407,2091071.45,-119.694918816454,39.5894159255395,-1995768.407,2166071.45,-1995768.407,2016071.45,-1920768.407,2091071.45,-2070768.407,2091071.45,-1995768.407,2241071.45,-1995768.407,1941071.45,-1845768.407,2091071.45,-2145768.407,2091071.45
8512,KRGX,-1995768.407,2058480.573,-119.600792741408,39.3075663525509,-1995768.407,2133480.573,-1995768.407,1983480.573,-1920768.407,2058480.573,-2070768.407,2058480.573,-1995768.407,2208480.573,-1995768.407,1908480.573,-1845768.407,2058480.573,-2145768.407,2058480.573
8513,KRGX,-1912809.811,2105885.485,-118.789381676892,39.896941327872,-1912809.811,2180885.485,-1912809.811,2030885.485,-1837809.811,2105885.485,-1987809.811,2105885.485,-1912809.811,2255885.485,-1912809.811,1955885.485,-1762809.811,2105885.485,-2062809.811,2105885.485
8514,KRGX,-1948363.495,2153290.397,-119.332308826922,40.2313948486154,-1948363.495,2228290.397,-1948363.495,2078290.397,-1873363.495,2153290.397,-2023363.495,2153290.397,-1948363.495,2303290.397,-1948363.495,2003290.397,-1798363.495,2153290.397,-2098363.495,2153290.397
8515,KRGX,-1942437.881,2055517.766,-118.986459556218,39.3973926037872,-1942437.881,2130517.766,-1942437.881,1980517.766,-1867437.881,2055517.766,-2017437.881,2055517.766,-1942437.881,2205517.766,-1942437.881,1905517.766,-1792437.881,2055517.766,-2092437.881,2055517.766
8516,KRGX,-1897995.776,2096997.064,-118.594787252621,39.8511376068418,-1897995.776,2171997.064,-1897995.776,2021997.064,-1822995.776,2096997.064,-1972995.776,2096997.064,-1897995.776,2246997.064,-1897995.776,1946997.064,-1747995.776,2096997.064,-2047995.776,2096997.064
8517,KRGX,-1989842.793,2091071.45,-119.627433993895,39.6024453921564,-1989842.793,2166071.45,-1989842.793,2016071.45,-1914842.793,2091071.45,-2064842.793,2091071.45,-1989842.793,2241071.45,-1989842.793,1941071.45,-1839842.793,2091071.45,-2139842.793,2091071.45
8518,KRGX,-1948363.495,2037740.924,-119.003939929953,39.2307287923165,-1948363.495,2112740.924,-1948363.495,1962740.924,-1873363.495,2037740.924,-2023363.495,2037740.924,-1948363.495,2187740.924,-1948363.495,1887740.924,-1798363.495,2037740.924,-2098363.495,2037740.924
8519,KRGX,-1992805.6,2061443.38,-119.57569170535,39.3396867157838,-1992805.6,2136443.38,-1992805.6,1986443.38,-1917805.6,2061443.38,-2067805.6,2061443.38,-1992805.6,2211443.38,-1992805.6,1911443.38,-1842805.6,2061443.38,-2142805.6,2061443.38
8520,KRGX,-1983917.179,2055517.766,-119.457814367598,39.3078510212418,-1983917.179,2130517.766,-1983917.179,1980517.766,-1908917.179,2055517.766,-2058917.179,2055517.766,-1983917.179,2205517.766,-1983917.179,1905517.766,-1833917.179,2055517.766,-2133917.179,2055517.766
8521,KRGX,-1939475.074,2076257.415,-119.011028268566,39.583396480993,-1939475.074,2151257.415,-1939475.074,2001257.415,-1864475.074,2076257.415,-2014475.074,2076257.415,-1939475.074,2226257.415,-1939475.074,1926257.415,-1789475.074,2076257.415,-2089475.074,2076257.415
8522,KRGX,-1897995.776,2129587.941,-118.685664127654,40.1337906596803,-1897995.776,2204587.941,-1897995.776,2054587.941,-1822995.776,2129587.941,-1972995.776,2129587.941,-1897995.776,2279587.941,-1897995.776,1979587.941,-1747995.776,2129587.941,-2047995.776,2129587.941
8523,KRGX,-1960214.723,2141439.169,-119.434263555654,40.1030355590089,-1960214.723,2216439.169,-1960214.723,2066439.169,-1885214.723,2141439.169,-2035214.723,2141439.169,-1960214.723,2291439.169,-1960214.723,1991439.169,-1810214.723,2141439.169,-2110214.723,2141439.169
8524,KRGX,-1912809.811,2082183.029,-118.723140125052,39.6914548848295,-1912809.811,2157183.029,-1912809.811,2007183.029,-1837809.811,2082183.029,-1987809.811,2082183.029,-1912809.811,2232183.029,-1912809.811,1932183.029,-1762809.811,2082183.029,-2062809.811,2082183.029
8525,KRGX,-1992805.6,2096997.064,-119.678349904376,39.6471804380361,-1992805.6,2171997.064,-1992805.6,2021997.064,-1917805.6,2096997.064,-2067805.6,2096997.064,-1992805.6,2246997.064,-1992805.6,1946997.064,-1842805.6,2096997.064,-2142805.6,2096997.064
8526,KRGX,-1951326.302,2094034.257,-119.196616416114,39.7119060091664,-1951326.302,2169034.257,-1951326.302,2019034.257,-1876326.302,2094034.257,-2026326.302,2094034.257,-1951326.302,2244034.257,-1951326.302,1944034.257,-1801326.302,2094034.257,-2101326.302,2094034.257
8527,KRGX,-1948363.495,2046629.345,-119.028877035432,39.3077210926867,-1948363.495,2121629.345,-1948363.495,1971629.345,-1873363.495,2046629.345,-2023363.495,2046629.345,-1948363.495,2196629.345,-1948363.495,1896629.345,-1798363.495,2046629.345,-2098363.495,2046629.345
8528,KRGX,-1951326.302,2105885.485,-119.230374991832,39.8145260073795,-1951326.302,2180885.485,-1951326.302,2030885.485,-1876326.302,2105885.485,-2026326.302,2105885.485,-1951326.302,2255885.485,-1951326.302,1955885.485,-1801326.302,2105885.485,-2101326.302,2105885.485
8529,KRGX,-2025396.477,2132550.748,-120.154411377787,39.8820422287163,-2025396.477,2207550.748,-2025396.477,2057550.748,-1950396.477,2132550.748,-2100396.477,2132550.748,-2025396.477,2282550.748,-2025396.477,1982550.748,-1875396.477,2132550.748,-2175396.477,2132550.748
8530,KRGX,-1960214.723,2076257.415,-119.247443533293,39.538798515569,-1960214.723,2151257.415,-1960214.723,2001257.415,-1885214.723,2076257.415,-2035214.723,2076257.415,-1960214.723,2226257.415,-1960214.723,1926257.415,-1810214.723,2076257.415,-2110214.723,2076257.415
8531,KRGX,-1960214.723,2070331.801,-119.230604539555,39.4874966177593,-1960214.723,2145331.801,-1960214.723,1995331.801,-1885214.723,2070331.801,-2035214.723,2070331.801,-1960214.723,2220331.801,-1960214.723,1920331.801,-1810214.723,2070331.801,-2110214.723,2070331.801
8532,KRGX,-2034284.898,2105885.485,-120.176727495198,39.631782650871,-2034284.898,2180885.485,-2034284.898,2030885.485,-1959284.898,2105885.485,-2109284.898,2105885.485,-2034284.898,2255885.485,-2034284.898,1955885.485,-1884284.898,2105885.485,-2184284.898,2105885.485
8533,KRGX,-1992805.6,2162178.818,-119.868847876416,40.2107944259618,-1992805.6,2237178.818,-1992805.6,2087178.818,-1917805.6,2162178.818,-2067805.6,2162178.818,-1992805.6,2312178.818,-1992805.6,2012178.818,-1842805.6,2162178.818,-2142805.6,2162178.818
8534,KRGX,-1957251.916,2135513.555,-119.38317646821,40.0581925055355,-1957251.916,2210513.555,-1957251.916,2060513.555,-1882251.916,2135513.555,-2032251.916,2135513.555,-1957251.916,2285513.555,-1957251.916,1985513.555,-1807251.916,2135513.555,-2107251.916,2135513.555
8535,KRGX,-1995768.407,2031815.31,-119.524323550257,39.0769251455254,-1995768.407,2106815.31,-1995768.407,1956815.31,-1920768.407,2031815.31,-2070768.407,2031815.31,-1995768.407,2181815.31,-1995768.407,1881815.31,-1845768.407,2031815.31,-2145768.407,2031815.31
8536,KRGX,-1933549.46,2076257.415,-118.943427519404,39.5960567718092,-1933549.46,2151257.415,-1933549.46,2001257.415,-1858549.46,2076257.415,-2008549.46,2076257.415,-1933549.46,2226257.415,-1933549.46,1926257.415,-1783549.46,2076257.415,-2083549.46,2076257.415
8537,KRGX,-2013545.249,2037740.924,-119.742381693577,39.0891298610114,-2013545.249,2112740.924,-2013545.249,1962740.924,-1938545.249,2037740.924,-2088545.249,2037740.924,-2013545.249,2187740.924,-2013545.249,1887740.924,-1863545.249,2037740.924,-2163545.249,2037740.924
